Protein ID, FB Eelgrass , PG Eelgrass , CI Eelgrass , SK Eelgrass , FB Bare , PG Bare , CI Bare , SK Bare , WB Bare ,Ave Eelgrass,Ave Bare,,,
cds.comp143201_c1_seq13|m.45029, 0.7487 , 0.8614 , 0.6865 , 0.6132 , 0.9984 , 1.0337 , 0.5282 , 0.8254 , 0.4136 , 0.7275 , 0.7599 ,,,
cds.comp143201_c1_seq15|m.45032, 0.7081 , 0.8195 , 0.6416 , 0.5867 , 0.9614 , 0.9769 , 0.4989 , 0.7880 , 0.3923 , 0.6890 , 0.7235 ,,,
cds.comp143201_c1_seq16|m.45035, 0.7487 , 0.8614 , 0.6865 , 0.6132 , 0.9984 , 1.0337 , 0.5282 , 0.8254 , 0.4136 , 0.7275 , 0.7599 ,,,
cds.comp143201_c1_seq2|m.45014, 0.7487 , 0.8614 , 0.6865 , 0.6132 , 0.9984 , 1.0337 , 0.5282 , 0.8254 , 0.4136 , 0.7275 , 0.7599 ,,,
cds.comp143201_c1_seq3|m.45016, 0.7081 , 0.8195 , 0.6416 , 0.5867 , 0.9614 , 0.9769 , 0.4989 , 0.7880 , 0.3923 , 0.6890 , 0.7235 ,,,
cds.comp143201_c1_seq4|m.45019, 0.7081 , 0.8195 , 0.6416 , 0.5867 , 0.9614 , 0.9769 , 0.4989 , 0.7880 , 0.3923 , 0.6890 , 0.7235 ,,,
cds.comp143201_c1_seq9|m.45022, 0.7487 , 0.8614 , 0.6865 , 0.6132 , 0.9984 , 1.0337 , 0.5282 , 0.8254 , 0.4136 , 0.7275 , 0.7599 ,,,
cds.comp143202_c0_seq1|m.45037, 0.1676 , 0.1332 , 0.1024 , 0.1877 , 0.1521 , 0.1412 , 0.0989 , 0.1187 , 0.1181 , 0.1477 , 0.1258 ,,,
cds.comp143202_c1_seq1|m.45038, 0.1102 , 0.1082 , 0.0914 , 0.1401 , 0.1515 , 0.0857 , 0.0817 , 0.1050 , 0.1028 , 0.1125 , 0.1054 ,,,
cds.comp143211_c2_seq1|m.45061, 0.0015 , 0.0061 , 0.0005 , 0.0069 , 0.0003 , 0.0054 , 0.0022 , 0.0002 , 0.0006 , 0.0038 , 0.0017 ,,,
cds.comp143212_c0_seq1|m.45062, 0.0778 , 0.1470 , 0.0416 , 0.0957 , 0.1050 , 0.1272 , 0.0462 , 0.0888 , 0.0629 , 0.0905 , 0.0860 ,,,
cds.comp143213_c1_seq1|m.45065, 0.0023 , 0.0019 , 0.0014 , 0.0050 , 0.0004 , 0.0073 , 0.0047 , 0.0063 , 0.0021 , 0.0027 , 0.0042 ,,,
cds.comp143213_c1_seq4|m.45075, 0.0023 , 0.0019 , 0.0014 , 0.0050 , 0.0004 , 0.0073 , 0.0047 , 0.0063 , 0.0021 , 0.0027 , 0.0042 ,,,
cds.comp143213_c1_seq8|m.45085, 0.0023 , 0.0019 , 0.0014 , 0.0050 , 0.0004 , 0.0073 , 0.0047 , 0.0063 , 0.0021 , 0.0027 , 0.0042 ,,,
cds.comp143213_c1_seq9|m.45087, 0.0023 , 0.0019 , 0.0014 , 0.0050 , 0.0004 , 0.0073 , 0.0047 , 0.0063 , 0.0021 , 0.0027 , 0.0042 ,,,
cds.comp143226_c0_seq1|m.45136, 0.0082 , 0.0117 , 0.0023 , 0.0080 , 0.0084 , 0.0100 , 0.0042 , 0.0052 , 0.0154 , 0.0075 , 0.0086 ,,,
cds.comp143226_c0_seq2|m.45137, 0.0082 , 0.0117 , 0.0023 , 0.0080 , 0.0084 , 0.0100 , 0.0042 , 0.0052 , 0.0154 , 0.0075 , 0.0086 ,,,
cds.comp143226_c0_seq3|m.45138, 0.0044 , 0.0089 , 0.0011 , 0.0043 , 0.0059 , 0.0055 , 0.0023 , 0.0029 , 0.0129 , 0.0047 , 0.0059 ,,,
cds.comp143226_c0_seq5|m.45139, 0.0044 , 0.0089 , 0.0011 , 0.0043 , 0.0059 , 0.0055 , 0.0023 , 0.0029 , 0.0129 , 0.0047 , 0.0059 ,,,
cds.comp143226_c1_seq1|m.45140, 0.0024 , 0.0025 , 0.0003 , 0.0035 , 0.0074 , 0.0028 , 0.0011 , 0.0014 , 0.0010 , 0.0021 , 0.0027 ,,,
cds.comp143226_c1_seq3|m.45142, 0.0024 , 0.0025 , 0.0003 , 0.0035 , 0.0074 , 0.0028 , 0.0011 , 0.0014 , 0.0010 , 0.0021 , 0.0027 ,,,
cds.comp143227_c0_seq1|m.45143, 0.0844 , 0.0795 , 0.0720 , 0.0704 , 0.0961 , 0.0970 , 0.0645 , 0.0677 , 0.0523 , 0.0766 , 0.0755 ,,,
cds.comp143231_c1_seq1|m.45165, 0.0736 , 0.0764 , 0.0745 , 0.1168 , 0.0494 , 0.0720 , 0.0843 , 0.0942 , 0.0975 , 0.0853 , 0.0795 ,,,
cds.comp143236_c1_seq1|m.45178, 1.0075 , 0.8916 , 0.6551 , 0.8779 , 0.6017 , 0.8212 , 0.7311 , 0.7800 , 0.8164 , 0.8580 , 0.7501 ,,,
cds.comp143236_c1_seq2|m.45182, 0.0691 , 0.0560 , 0.0380 , 0.0655 , 0.0117 , 0.0311 , 0.0579 , 0.0488 , 0.0419 , 0.0572 , 0.0383 ,,,
cds.comp143236_c1_seq3|m.45185, 0.9384 , 0.8356 , 0.6170 , 0.8124 , 0.5900 , 0.7901 , 0.6732 , 0.7312 , 0.7745 , 0.8009 , 0.7118 ,,,
cds.comp143238_c1_seq1|m.45187, 0.0710 , 0.0097 , 0.0278 , 0.0101 , 0.0617 , 0.0834 , 0.0119 , 0.0353 , 0.0011 , 0.0297 , 0.0387 ,,,
cds.comp143239_c0_seq1|m.45189, 0.0488 , 0.0436 , 0.0521 , 0.0720 , 0.0489 , 0.0538 , 0.0558 , 0.0692 , 0.0565 , 0.0541 , 0.0568 ,,,
cds.comp143239_c0_seq2|m.45192, 0.0488 , 0.0436 , 0.0521 , 0.0720 , 0.0489 , 0.0538 , 0.0558 , 0.0692 , 0.0565 , 0.0541 , 0.0568 ,,,
cds.comp143239_c0_seq3|m.45196, 0.0488 , 0.0436 , 0.0521 , 0.0720 , 0.0489 , 0.0538 , 0.0558 , 0.0692 , 0.0565 , 0.0541 , 0.0568 ,,,
cds.comp143248_c0_seq1|m.45220, 0.2965 , 0.2802 , 0.0826 , 0.1913 , 0.1371 , 0.2728 , 0.1607 , 0.1559 , 0.2930 , 0.2126 , 0.2039 ,,,
cds.comp143248_c0_seq2|m.45228, 0.0182 , 0.0218 , 0.0062 , 0.0184 , 0.0056 , 0.0150 , 0.0134 , 0.0129 , 0.0183 , 0.0162 , 0.0130 ,,,
cds.comp143249_c0_seq1|m.45230, 0.4776 , 0.4619 , 0.3720 , 0.3560 , 0.3214 , 0.4825 , 0.4043 , 0.4642 , 0.3524 , 0.4169 , 0.4050 ,,,
cds.comp143249_c1_seq2|m.45231, 0.0828 , 0.0749 , 0.0739 , 0.0646 , 0.0845 , 0.0867 , 0.0696 , 0.0724 , 0.0658 , 0.0740 , 0.0758 ,,,
cds.comp143249_c1_seq3|m.45233, 0.0828 , 0.0749 , 0.0739 , 0.0646 , 0.0845 , 0.0867 , 0.0696 , 0.0724 , 0.0658 , 0.0740 , 0.0758 ,,,
cds.comp143256_c0_seq1|m.45259, 0.0943 , 0.0943 , 0.0714 , 0.0610 , 0.0810 , 0.1065 , 0.0763 , 0.0688 , 0.0654 , 0.0803 , 0.0796 ,,,
cds.comp143258_c3_seq1|m.45268, 0.1816 , 0.1594 , 0.1001 , 0.1337 , 0.1042 , 0.1544 , 0.1454 , 0.1351 , 0.1291 , 0.1437 , 0.1336 ,,,
cds.comp143265_c0_seq1|m.45291, 0.1805 , 0.1752 , 0.1105 , 0.0772 , 0.1021 , 0.2276 , 0.0799 , 0.1014 , 0.0880 , 0.1359 , 0.1198 ,,,
cds.comp143265_c0_seq4|m.45294, 0.0151 , 0.0096 , 0.0072 , 0.0074 , 0.0119 , 0.0149 , 0.0066 , 0.0062 , 0.0009 , 0.0098 , 0.0081 ,,,
cds.comp143277_c0_seq1|m.45322, 0.0101 , 0.0159 , 0.0083 , 0.0082 , 0.0104 , 0.0159 , 0.0093 , 0.0072 , 0.0097 , 0.0106 , 0.0105 ,,,
cds.comp143277_c0_seq2|m.45323, 0.0101 , 0.0159 , 0.0083 , 0.0082 , 0.0104 , 0.0159 , 0.0093 , 0.0072 , 0.0097 , 0.0106 , 0.0105 ,,,
cds.comp143282_c0_seq2|m.45333, 0.0646 , 0.0441 , 0.0430 , 0.0399 , 0.0621 , 0.0522 , 0.0330 , 0.0362 , 0.0335 , 0.0479 , 0.0434 ,,,
cds.comp143282_c0_seq3|m.45336, 0.0646 , 0.0441 , 0.0430 , 0.0399 , 0.0621 , 0.0522 , 0.0330 , 0.0362 , 0.0335 , 0.0479 , 0.0434 ,,,
cds.comp143282_c0_seq4|m.45339, 0.0646 , 0.0441 , 0.0430 , 0.0399 , 0.0621 , 0.0522 , 0.0330 , 0.0362 , 0.0335 , 0.0479 , 0.0434 ,,,
cds.comp143282_c0_seq5|m.45342, 0.0646 , 0.0441 , 0.0430 , 0.0399 , 0.0621 , 0.0522 , 0.0330 , 0.0362 , 0.0335 , 0.0479 , 0.0434 ,,,
cds.comp143286_c1_seq2|m.45354, 0.0034 , 0.0110 , 0.0124 , 0.0045 , 0.0112 , 0.0133 , 0.0090 , 0.0080 , 0.0053 , 0.0078 , 0.0094 ,,,
cds.comp143293_c0_seq1|m.45375, 0.0204 , 0.0173 , 0.0176 , 0.0129 , 0.0170 , 0.0175 , 0.0097 , 0.0109 , 0.0127 , 0.0170 , 0.0136 ,,,
cds.comp143293_c0_seq2|m.45376, 0.0204 , 0.0173 , 0.0176 , 0.0129 , 0.0170 , 0.0175 , 0.0097 , 0.0109 , 0.0127 , 0.0170 , 0.0136 ,,,
cds.comp143294_c0_seq1|m.45377, 0.1443 , 0.1493 , 0.1010 , 0.0948 , 0.0758 , 0.1590 , 0.1035 , 0.1150 , 0.1321 , 0.1223 , 0.1171 ,,,
cds.comp143295_c1_seq1|m.45379, 0.0038 , 0.0003 , 0.0047 , 0.0007 , 0.0021 , 0.0012 , 0.0031 , 0.0019 , 0.0003 , 0.0024 , 0.0017 ,,,
cds.comp143296_c0_seq1|m.45380, 0.0065 , 0.0128 , 0.0290 , 0.0199 , 0.0278 , 0.0256 , 0.0190 , 0.0230 , 0.0100 , 0.0170 , 0.0211 ,,,
cds.comp143298_c1_seq2|m.45383, 0.0073 , 0.0046 , 0.0042 , 0.0041 , 0.0085 , 0.0079 , 0.0059 , 0.0062 , 0.0073 , 0.0050 , 0.0071 ,,,
cds.comp143300_c1_seq1|m.45386, 0.1400 , 0.1996 , 0.0405 , 0.0949 , 0.1123 , 0.0624 , 0.0612 , 0.1743 , 0.1753 , 0.1188 , 0.1171 ,,,
cds.comp143302_c0_seq1|m.45388, 0.0015 , 0.0017 , 0.0003 , 0.0011 , 0.0003 , 0.0019 , 0.0025 , 0.0018 , 0.0013 , 0.0011 , 0.0016 ,,,
cds.comp143302_c0_seq4|m.45391, 0.0026 , 0.0019 , 0.0030 , 0.0011 , 0.0020 , 0.0025 , 0.0010 , 0.0019 , 0.0006 , 0.0022 , 0.0016 ,,,
cds.comp143302_c0_seq5|m.45392, 0.0015 , 0.0017 , 0.0003 , 0.0011 , 0.0003 , 0.0019 , 0.0025 , 0.0018 , 0.0013 , 0.0011 , 0.0016 ,,,
cds.comp143305_c0_seq1|m.45399, 0.0920 , 0.0789 , 0.0637 , 0.0650 , 0.0969 , 0.0894 , 0.0658 , 0.0786 , 0.0622 , 0.0749 , 0.0786 ,,,
cds.comp143305_c0_seq3|m.45400, 0.0662 , 0.0537 , 0.0430 , 0.0460 , 0.0696 , 0.0632 , 0.0456 , 0.0538 , 0.0437 , 0.0522 , 0.0552 ,,,
cds.comp143312_c4_seq3|m.45413, 0.0052 , 0.0061 , 0.0090 , 0.0126 , 0.0079 , 0.0053 , 0.0158 , 0.0114 , 0.0100 , 0.0082 , 0.0101 ,,,
cds.comp143312_c4_seq5|m.45415, 0.0052 , 0.0061 , 0.0090 , 0.0126 , 0.0079 , 0.0053 , 0.0158 , 0.0114 , 0.0100 , 0.0082 , 0.0101 ,,,
cds.comp143312_c4_seq6|m.45417, 0.0052 , 0.0061 , 0.0090 , 0.0126 , 0.0079 , 0.0053 , 0.0158 , 0.0114 , 0.0100 , 0.0082 , 0.0101 ,,,
cds.comp143312_c4_seq7|m.45419, 0.0052 , 0.0061 , 0.0090 , 0.0126 , 0.0079 , 0.0053 , 0.0158 , 0.0114 , 0.0100 , 0.0082 , 0.0101 ,,,
cds.comp143327_c0_seq1|m.45529, 0.0075 , 0.0019 , 0.0021 , 0.0066 , 0.0033 , 0.0014 , 0.0033 , 0.0036 , 0.0048 , 0.0045 , 0.0033 ,,,
cds.comp143327_c0_seq3|m.45533, 0.0075 , 0.0019 , 0.0021 , 0.0066 , 0.0033 , 0.0014 , 0.0033 , 0.0036 , 0.0048 , 0.0045 , 0.0033 ,,,
cds.comp143329_c0_seq1|m.45540, 0.0280 , 0.0217 , 0.0371 , 0.0172 , 0.0227 , 0.0380 , 0.0396 , 0.0262 , 0.0305 , 0.0260 , 0.0314 ,,,
cds.comp143329_c0_seq2|m.45543, 0.0280 , 0.0217 , 0.0371 , 0.0172 , 0.0227 , 0.0380 , 0.0396 , 0.0262 , 0.0305 , 0.0260 , 0.0314 ,,,
cds.comp143329_c0_seq3|m.45546, 0.0017 , 0.0003 , 0.0059 , 0.0001 , 0.0001 , 0.0061 , 0.0068 , 0.0062 , 0.0020 , 0.0020 , 0.0043 ,,,
cds.comp143332_c0_seq12|m.45562, 0.0027 , 0.0041 , 0.0035 , 0.0002 , 0.0000 , 0.0002 , 0.0004 , 0.0010 , 0.0014 , 0.0026 , 0.0006 ,,,
cds.comp143333_c0_seq1|m.45564, 0.0050 , 0.0056 , 0.0019 , 0.0016 , 0.0063 , 0.0090 , 0.0027 , 0.0029 , 0.0031 , 0.0036 , 0.0048 ,,,
cds.comp143333_c0_seq2|m.45567, 0.0050 , 0.0056 , 0.0019 , 0.0016 , 0.0063 , 0.0090 , 0.0027 , 0.0029 , 0.0031 , 0.0036 , 0.0048 ,,,
cds.comp143333_c0_seq3|m.45571, 0.0050 , 0.0056 , 0.0019 , 0.0016 , 0.0063 , 0.0090 , 0.0027 , 0.0029 , 0.0031 , 0.0036 , 0.0048 ,,,
cds.comp143333_c0_seq4|m.45575, 0.0050 , 0.0056 , 0.0019 , 0.0016 , 0.0063 , 0.0090 , 0.0027 , 0.0029 , 0.0031 , 0.0036 , 0.0048 ,,,
cds.comp143340_c0_seq1|m.45612, 0.0964 , 0.0985 , 0.1047 , 0.0749 , 0.0687 , 0.1176 , 0.0743 , 0.0832 , 0.0673 , 0.0936 , 0.0822 ,,,
cds.comp143340_c0_seq2|m.45613, 0.0964 , 0.0985 , 0.1047 , 0.0749 , 0.0687 , 0.1176 , 0.0743 , 0.0832 , 0.0673 , 0.0936 , 0.0822 ,,,
cds.comp143342_c0_seq1|m.45614, 0.1121 , 0.1006 , 0.0261 , 0.0877 , 0.0762 , 0.1112 , 0.0577 , 0.0627 , 0.1463 , 0.0816 , 0.0908 ,,,
cds.comp143342_c0_seq2|m.45617, 0.1121 , 0.1006 , 0.0261 , 0.0877 , 0.0762 , 0.1112 , 0.0577 , 0.0627 , 0.1463 , 0.0816 , 0.0908 ,,,
cds.comp143346_c5_seq1|m.45624, 0.0020 , 0.0020 , 0.0022 , 0.0005 , 0.0022 , 0.0028 , 0.0034 , 0.0007 , 0.0006 , 0.0017 , 0.0019 ,,,
cds.comp143349_c0_seq1|m.45627, 0.2240 , 0.1713 , 0.1755 , 0.1309 , 0.2729 , 0.1896 , 0.1280 , 0.1369 , 0.1475 , 0.1754 , 0.1750 ,,,
cds.comp143360_c0_seq1|m.45656, 0.0079 , 0.0006 , 0.0000 , 0.0003 , 0.0001 , 0.0002 , 0.0003 , 0.0002 , 0.0003 , 0.0022 , 0.0002 ,,,
cds.comp143360_c0_seq2|m.45657, 0.0079 , 0.0006 , 0.0000 , 0.0003 , 0.0001 , 0.0002 , 0.0003 , 0.0002 , 0.0003 , 0.0022 , 0.0002 ,,,
cds.comp143362_c0_seq1|m.45658, 0.0373 , 0.0324 , 0.0588 , 0.0283 , 0.0516 , 0.0459 , 0.0359 , 0.0414 , 0.0339 , 0.0392 , 0.0417 ,,,
cds.comp143362_c0_seq2|m.45659, 0.0373 , 0.0324 , 0.0588 , 0.0283 , 0.0516 , 0.0459 , 0.0359 , 0.0414 , 0.0339 , 0.0392 , 0.0417 ,,,
cds.comp143369_c0_seq1|m.45676, 0.0625 , 0.0800 , 0.0598 , 0.0797 , 0.0940 , 0.0829 , 0.0397 , 0.0663 , 0.0517 , 0.0705 , 0.0669 ,,,
cds.comp143374_c0_seq1|m.45690, 0.0645 , 0.0338 , 0.0327 , 0.0694 , 0.0491 , 0.0336 , 0.0488 , 0.0592 , 0.0486 , 0.0501 , 0.0479 ,,,
cds.comp143382_c0_seq1|m.45725, 0.0167 , 0.0066 , 0.0082 , 0.0101 , 0.0162 , 0.0189 , 0.0093 , 0.0045 , 0.0161 , 0.0104 , 0.0130 ,,,
cds.comp143382_c0_seq2|m.45728, 0.0033 , 0.0009 , 0.0020 , 0.0011 , 0.0000 , 0.0025 , 0.0013 , 0.0004 , 0.0018 , 0.0018 , 0.0012 ,,,
cds.comp143382_c0_seq3|m.45729, 0.0167 , 0.0066 , 0.0082 , 0.0101 , 0.0162 , 0.0189 , 0.0093 , 0.0045 , 0.0161 , 0.0104 , 0.0130 ,,,
cds.comp143382_c0_seq4|m.45732, 0.0167 , 0.0066 , 0.0082 , 0.0101 , 0.0162 , 0.0189 , 0.0093 , 0.0045 , 0.0161 , 0.0104 , 0.0130 ,,,
cds.comp143382_c0_seq5|m.45735, 0.0167 , 0.0066 , 0.0082 , 0.0101 , 0.0162 , 0.0189 , 0.0093 , 0.0045 , 0.0161 , 0.0104 , 0.0130 ,,,
cds.comp143382_c0_seq6|m.45738, 0.0033 , 0.0009 , 0.0020 , 0.0011 , 0.0000 , 0.0025 , 0.0013 , 0.0004 , 0.0018 , 0.0018 , 0.0012 ,,,
cds.comp143390_c0_seq2|m.45754, 0.0077 , 0.0078 , 0.0075 , 0.0015 , 0.0016 , 0.0094 , 0.0049 , 0.0055 , 0.0048 , 0.0061 , 0.0053 ,,,
cds.comp143390_c0_seq8|m.45756, 0.0077 , 0.0078 , 0.0075 , 0.0015 , 0.0016 , 0.0094 , 0.0049 , 0.0055 , 0.0048 , 0.0061 , 0.0053 ,,,
cds.comp143393_c1_seq1|m.45758, 0.7194 , 0.6581 , 0.4602 , 0.5153 , 0.9490 , 0.7161 , 0.3320 , 0.4714 , 0.4195 , 0.5882 , 0.5776 ,,,
cds.comp143393_c1_seq2|m.45761, 0.7194 , 0.6581 , 0.4602 , 0.5153 , 0.9490 , 0.7161 , 0.3320 , 0.4714 , 0.4195 , 0.5882 , 0.5776 ,,,
cds.comp143402_c1_seq1|m.45791, 0.0021 , 0.0013 , 0.0024 , 0.0006 , 0.0000 , 0.0035 , 0.0043 , 0.0015 , 0.0020 , 0.0016 , 0.0022 ,,,
cds.comp143406_c0_seq1|m.45797, 0.0190 , 0.0107 , 0.0070 , 0.0042 , 0.0130 , 0.0129 , 0.0102 , 0.0060 , 0.0094 , 0.0102 , 0.0103 ,,,
cds.comp143411_c0_seq1|m.45809, 1.3490 , 1.1595 , 0.3561 , 0.9268 , 0.7498 , 1.1422 , 0.7436 , 0.7317 , 1.1724 , 0.9479 , 0.9079 ,,,
cds.comp143411_c0_seq1|m.45810, 0.3318 , 0.2850 , 0.0666 , 0.1598 , 0.1555 , 0.2352 , 0.1184 , 0.1123 , 0.2059 , 0.2108 , 0.1655 ,,,
cds.comp143411_c0_seq2|m.45816, 0.3318 , 0.2850 , 0.0666 , 0.1598 , 0.1555 , 0.2352 , 0.1184 , 0.1123 , 0.2059 , 0.2108 , 0.1655 ,,,
cds.comp143411_c0_seq2|m.45817, 0.5297 , 0.4530 , 0.1393 , 0.4232 , 0.2600 , 0.4614 , 0.3836 , 0.3364 , 0.5291 , 0.3863 , 0.3941 ,,,
cds.comp143411_c0_seq3|m.45822, 1.2023 , 1.0300 , 0.3106 , 0.8469 , 0.6687 , 1.0469 , 0.6869 , 0.6745 , 1.0790 , 0.8474 , 0.8312 ,,,
cds.comp143411_c0_seq3|m.45823, 0.3318 , 0.2850 , 0.0666 , 0.1598 , 0.1555 , 0.2352 , 0.1184 , 0.1123 , 0.2059 , 0.2108 , 0.1655 ,,,
cds.comp143411_c0_seq4|m.45829, 0.3318 , 0.2850 , 0.0666 , 0.1598 , 0.1555 , 0.2352 , 0.1184 , 0.1123 , 0.2059 , 0.2108 , 0.1655 ,,,
cds.comp143411_c0_seq4|m.45830, 0.5297 , 0.4530 , 0.1393 , 0.4232 , 0.2600 , 0.4614 , 0.3836 , 0.3364 , 0.5291 , 0.3863 , 0.3941 ,,,
cds.comp143411_c0_seq5|m.45835, 0.7709 , 0.6746 , 0.2044 , 0.4700 , 0.4774 , 0.6423 , 0.3402 , 0.3733 , 0.5992 , 0.5300 , 0.4865 ,,,
cds.comp143411_c0_seq6|m.45837, 0.6241 , 0.5451 , 0.1589 , 0.3901 , 0.3963 , 0.5471 , 0.2835 , 0.3161 , 0.5057 , 0.4295 , 0.4097 ,,,
cds.comp143413_c1_seq1|m.45843, 0.0005 , 0.0007 , 0.0011 , 0.0001 , 0.0010 , 0.0016 , 0.0016 , 0.0003 , 0.0001 , 0.0006 , 0.0009 ,,,
cds.comp143413_c1_seq5|m.45844, 0.0005 , 0.0007 , 0.0011 , 0.0001 , 0.0010 , 0.0016 , 0.0016 , 0.0003 , 0.0001 , 0.0006 , 0.0009 ,,,
cds.comp143418_c0_seq1|m.45854, 0.0031 , 0.0079 , 0.0026 , 0.0015 , 0.0013 , 0.0018 , 0.0017 , 0.0003 , 0.0005 , 0.0038 , 0.0011 ,,,
cds.comp143418_c0_seq2|m.45855, 0.0031 , 0.0079 , 0.0026 , 0.0015 , 0.0013 , 0.0018 , 0.0017 , 0.0003 , 0.0005 , 0.0038 , 0.0011 ,,,
cds.comp143418_c0_seq3|m.45856, 0.0031 , 0.0079 , 0.0026 , 0.0015 , 0.0013 , 0.0018 , 0.0017 , 0.0003 , 0.0005 , 0.0038 , 0.0011 ,,,
cds.comp143418_c0_seq4|m.45857, 0.0031 , 0.0079 , 0.0026 , 0.0015 , 0.0013 , 0.0018 , 0.0017 , 0.0003 , 0.0005 , 0.0038 , 0.0011 ,,,
cds.comp143420_c0_seq2|m.45859, 0.0199 , 0.0281 , 0.0083 , 0.0177 , 0.0099 , 0.0191 , 0.0187 , 0.0220 , 0.0179 , 0.0185 , 0.0175 ,,,
cds.comp143421_c1_seq1|m.45860, 0.0690 , 0.0499 , 0.0344 , 0.0484 , 0.0127 , 0.0651 , 0.0338 , 0.0398 , 0.0404 , 0.0504 , 0.0384 ,,,
cds.comp143421_c1_seq3|m.45862, 0.0414 , 0.0395 , 0.0279 , 0.0240 , 0.0312 , 0.0468 , 0.0259 , 0.0262 , 0.0245 , 0.0332 , 0.0309 ,,,
cds.comp143421_c1_seq4|m.45863, 0.0690 , 0.0499 , 0.0344 , 0.0484 , 0.0127 , 0.0651 , 0.0338 , 0.0398 , 0.0404 , 0.0504 , 0.0384 ,,,
cds.comp143421_c1_seq5|m.45864, 0.1574 , 0.1274 , 0.0982 , 0.0975 , 0.0877 , 0.1594 , 0.0923 , 0.0930 , 0.0914 , 0.1201 , 0.1048 ,,,
cds.comp143426_c0_seq1|m.45868, 0.0693 , 0.0698 , 0.0602 , 0.0730 , 0.0559 , 0.0924 , 0.0675 , 0.0719 , 0.0651 , 0.0681 , 0.0706 ,,,
cds.comp143426_c0_seq2|m.45869, 0.0693 , 0.0698 , 0.0602 , 0.0730 , 0.0559 , 0.0924 , 0.0675 , 0.0719 , 0.0651 , 0.0681 , 0.0706 ,,,
cds.comp143428_c1_seq1|m.45877, 0.0104 , 0.0121 , 0.0130 , 0.0089 , 0.0138 , 0.0134 , 0.0073 , 0.0138 , 0.0094 , 0.0111 , 0.0115 ,,,
cds.comp143429_c0_seq1|m.45879, 0.2904 , 0.2539 , 0.2448 , 0.2140 , 0.3209 , 0.3491 , 0.1720 , 0.1958 , 0.1576 , 0.2508 , 0.2391 ,,,
cds.comp143433_c1_seq1|m.45901, 0.0467 , 0.0362 , 0.0245 , 0.0221 , 0.0408 , 0.0545 , 0.0256 , 0.0209 , 0.0191 , 0.0324 , 0.0322 ,,,
cds.comp143433_c1_seq2|m.45904, 0.0467 , 0.0362 , 0.0245 , 0.0221 , 0.0408 , 0.0545 , 0.0256 , 0.0209 , 0.0191 , 0.0324 , 0.0322 ,,,
cds.comp143433_c1_seq5|m.45909, 0.0467 , 0.0362 , 0.0245 , 0.0221 , 0.0408 , 0.0545 , 0.0256 , 0.0209 , 0.0191 , 0.0324 , 0.0322 ,,,
cds.comp143433_c1_seq6|m.45911, 0.0215 , 0.0057 , 0.0049 , 0.0049 , 0.0049 , 0.0170 , 0.0061 , 0.0014 , 0.0010 , 0.0092 , 0.0061 ,,,
cds.comp143433_c1_seq7|m.45912, 0.0467 , 0.0362 , 0.0245 , 0.0221 , 0.0408 , 0.0545 , 0.0256 , 0.0209 , 0.0191 , 0.0324 , 0.0322 ,,,
cds.comp143433_c1_seq8|m.45915, 0.0012 , 0.0011 , 0.0008 , 0.0011 , 0.0002 , 0.0030 , 0.0013 , 0.0011 , 0.0007 , 0.0011 , 0.0013 ,,,
cds.comp143437_c1_seq1|m.45938, 0.0046 , 0.0055 , 0.0044 , 0.0026 , 0.0110 , 0.0078 , 0.0044 , 0.0060 , 0.0042 , 0.0043 , 0.0067 ,,,
cds.comp143437_c1_seq2|m.45942, 0.0080 , 0.0057 , 0.0085 , 0.0082 , 0.0167 , 0.0135 , 0.0056 , 0.0110 , 0.0082 , 0.0076 , 0.0110 ,,,
cds.comp143437_c1_seq3|m.45947, 0.0034 , 0.0002 , 0.0041 , 0.0056 , 0.0057 , 0.0057 , 0.0012 , 0.0050 , 0.0040 , 0.0033 , 0.0043 ,,,
cds.comp143445_c0_seq1|m.45994, 0.0240 , 0.0249 , 0.0354 , 0.0121 , 0.0168 , 0.0435 , 0.0316 , 0.0238 , 0.0152 , 0.0241 , 0.0262 ,,,
cds.comp143445_c0_seq10|m.46003, 0.0240 , 0.0249 , 0.0354 , 0.0121 , 0.0168 , 0.0435 , 0.0316 , 0.0238 , 0.0152 , 0.0241 , 0.0262 ,,,
cds.comp143445_c0_seq11|m.46004, 0.0117 , 0.0106 , 0.0217 , 0.0067 , 0.0011 , 0.0372 , 0.0177 , 0.0125 , 0.0068 , 0.0127 , 0.0151 ,,,
cds.comp143445_c0_seq12|m.46005, 0.0117 , 0.0106 , 0.0217 , 0.0067 , 0.0011 , 0.0372 , 0.0177 , 0.0125 , 0.0068 , 0.0127 , 0.0151 ,,,
cds.comp143445_c0_seq2|m.45995, 0.0117 , 0.0106 , 0.0217 , 0.0067 , 0.0011 , 0.0372 , 0.0177 , 0.0125 , 0.0068 , 0.0127 , 0.0151 ,,,
cds.comp143445_c0_seq3|m.45996, 0.0117 , 0.0106 , 0.0217 , 0.0067 , 0.0011 , 0.0372 , 0.0177 , 0.0125 , 0.0068 , 0.0127 , 0.0151 ,,,
cds.comp143445_c0_seq4|m.45997, 0.0117 , 0.0106 , 0.0217 , 0.0067 , 0.0011 , 0.0372 , 0.0177 , 0.0125 , 0.0068 , 0.0127 , 0.0151 ,,,
