GeoID,GO,Ave Eelgrass ,Ave Bare,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144132_c0_seq1,carbohydrate metabolic process [GO:0005975]; tricarboxylic acid cycle [GO:0006099],1.887199,1.835067,GO:0005975,GO:0006099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144132_c0_seq2,carbohydrate metabolic process [GO:0005975]; tricarboxylic acid cycle [GO:0006099],1.887199,1.835067,GO:0005975,GO:0006099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144134_c0_seq1,cilium assembly [GO:0042384]; intraciliary retrograde transport [GO:0035721]; protein localization to cilium [GO:0061512],0.016711,0.01254,GO:0042384,GO:0035721,GO:0061512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144138_c0_seq1,"cell growth [GO:0016049]; DNA catabolic process, exonucleolytic [GO:0000738]; DNA-templated transcription, termination [GO:0006353]; mRNA processing [GO:0006397]; regulation of transcription, DNA-templated [GO:0006355]; spermatogenesis [GO:0007283]",0.064904,0.059468,GO:0016049,GO:0000738,GO:0006353,GO:0006397,GO:0006355,GO:0007283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144139_c0_seq1,axonemal dynein complex assembly [GO:0070286]; cilium-dependent cell motility [GO:0060285]; cilium movement [GO:0003341]; epithelial cilium movement involved in determination of left/right asymmetry [GO:0060287]; inner dynein arm assembly [GO:0036159],0.054937,0.047212,GO:0070286,GO:0060285,GO:0003341,GO:0060287,GO:0036159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144139_c0_seq2,cell adhesion [GO:0007155],0.019367,0.018663,GO:0007155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144140_c0_seq1,,0.12906,0.123492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144140_c0_seq2,,0.12906,0.123492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144153_c0_seq1,glycolytic process [GO:0006096],0.046143,0.03698,GO:0006096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144153_c0_seq2,L-lysine catabolic process to acetyl-CoA via saccharopine [GO:0033512]; tricarboxylic acid cycle [GO:0006099],0.046143,0.03698,GO:0033512,GO:0006099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144159_c0_seq1,,0.024823,0.020314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144159_c0_seq3,,0.024823,0.020314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144159_c0_seq4,,0.024823,0.020314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144159_c0_seq6,,0.024823,0.020314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144162_c0_seq2,,0.109143,0.100958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144162_c0_seq2,,0.13038,0.126999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144162_c0_seq2,,0.103172,0.104278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144168_c0_seq1,histone modification [GO:0016570]; histone ubiquitination [GO:0016574]; Notch signaling pathway [GO:0007219]; peripheral nervous system development [GO:0007422]; phagocytosis [GO:0006909]; protein monoubiquitination [GO:0006513]; sleep [GO:0030431],0.012629,0.014887,GO:0016570,GO:0016574,GO:0007219,GO:0007422,GO:0006909,GO:0006513,GO:0030431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144168_c1_seq1,calcium ion import [GO:0070509]; mitochondrial calcium ion homeostasis [GO:0051560]; mitochondrial calcium ion transport [GO:0006851]; positive regulation of mitochondrial calcium ion concentration [GO:0051561],0.002961,0.003874,GO:0070509,GO:0051560,GO:0006851,GO:0051561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144168_c1_seq3,calcium ion transport [GO:0006816]; positive regulation of mitochondrial calcium ion concentration [GO:0051561],0.002961,0.003874,GO:0006816,GO:0051561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144171_c0_seq1,negative regulation of mitochondrial membrane potential [GO:0010917]; positive regulation of mitochondrial membrane permeability [GO:0035794]; positive regulation of necrotic cell death [GO:0010940],0.00326,0.002493,GO:0010917,GO:0035794,GO:0010940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144174_c1_seq11,cilium or flagellum-dependent cell motility [GO:0001539]; microtubule-based movement [GO:0007018],0.005912,0.005563,GO:0001539,GO:0007018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144174_c1_seq6,cilium or flagellum-dependent cell motility [GO:0001539]; microtubule-based movement [GO:0007018],0.012542,0.011302,GO:0001539,GO:0007018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144178_c0_seq1,"negative regulation of transcription, DNA-templated [GO:0045892]",0.029934,0.030979,GO:0045892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144178_c0_seq4,"ATP-dependent chromatin remodeling [GO:0043044]; chaeta development [GO:0022416]; embryonic development via the syncytial blastoderm [GO:0001700]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; positive regulation of JAK-STAT cascade [GO:0046427]; regulation of transcription, DNA-templated [GO:0006355]; regulation of transcription from RNA polymerase II promoter [GO:0006357]; regulation of Wnt signaling pathway [GO:0030111]; sensory organ precursor cell fate determination [GO:0016360]; sensory perception of pain [GO:0019233]; transcription, DNA-templated [GO:0006351]; wing disc development [GO:0035220]; Wnt signaling pathway [GO:0016055]",0.068708,0.073089,GO:0043044,GO:0022416,GO:0001700,GO:0045892,GO:0000122,GO:0046427,GO:0006355,GO:0006357,GO:0030111,GO:0016360,GO:0019233,GO:0006351,GO:0035220,GO:0016055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144178_c0_seq5,"ATP-dependent chromatin remodeling [GO:0043044]; chaeta development [GO:0022416]; embryonic development via the syncytial blastoderm [GO:0001700]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; positive regulation of JAK-STAT cascade [GO:0046427]; regulation of transcription, DNA-templated [GO:0006355]; regulation of transcription from RNA polymerase II promoter [GO:0006357]; regulation of Wnt signaling pathway [GO:0030111]; sensory organ precursor cell fate determination [GO:0016360]; sensory perception of pain [GO:0019233]; transcription, DNA-templated [GO:0006351]; wing disc development [GO:0035220]; Wnt signaling pathway [GO:0016055]",0.068708,0.073089,GO:0043044,GO:0022416,GO:0001700,GO:0045892,GO:0000122,GO:0046427,GO:0006355,GO:0006357,GO:0030111,GO:0016360,GO:0019233,GO:0006351,GO:0035220,GO:0016055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144180_c0_seq1,"ER to Golgi vesicle-mediated transport [GO:0006888]; Golgi to plasma membrane protein transport [GO:0043001]; Golgi vesicle docking [GO:0048211]; intra-Golgi vesicle-mediated transport [GO:0006891]; neuromuscular synaptic transmission [GO:0007274]; neurotransmitter secretion [GO:0007269]; regulation of synaptic growth at neuromuscular junction [GO:0008582]; SNARE complex disassembly [GO:0035494]; synaptic vesicle priming [GO:0016082]; terminal branching, open tracheal system [GO:0007430]; trachea morphogenesis [GO:0060439]; vesicle-mediated transport [GO:0016192]",0.19522,0.18616,GO:0006888,GO:0043001,GO:0048211,GO:0006891,GO:0007274,GO:0007269,GO:0008582,GO:0035494,GO:0016082,GO:0007430,GO:0060439,GO:0016192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144180_c0_seq2,protein transport [GO:0015031]; vesicle-mediated transport [GO:0016192],0.19522,0.18616,GO:0015031,GO:0016192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144180_c0_seq3,"ER to Golgi vesicle-mediated transport [GO:0006888]; Golgi to plasma membrane protein transport [GO:0043001]; Golgi vesicle docking [GO:0048211]; intra-Golgi vesicle-mediated transport [GO:0006891]; neuromuscular synaptic transmission [GO:0007274]; neurotransmitter secretion [GO:0007269]; regulation of synaptic growth at neuromuscular junction [GO:0008582]; SNARE complex disassembly [GO:0035494]; synaptic vesicle priming [GO:0016082]; terminal branching, open tracheal system [GO:0007430]; trachea morphogenesis [GO:0060439]; vesicle-mediated transport [GO:0016192]",0.19522,0.18616,GO:0006888,GO:0043001,GO:0048211,GO:0006891,GO:0007274,GO:0007269,GO:0008582,GO:0035494,GO:0016082,GO:0007430,GO:0060439,GO:0016192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144182_c0_seq1,ER to Golgi vesicle-mediated transport [GO:0006888]; Golgi vesicle docking [GO:0048211]; inter-Golgi cisterna vesicle-mediated transport [GO:0048219]; intracellular protein transport [GO:0006886]; membrane fusion [GO:0061025]; protein homooligomerization [GO:0051260]; transcytosis [GO:0045056]; vesicle fusion with Golgi apparatus [GO:0048280],0.04682,0.047261,GO:0006888,GO:0048211,GO:0048219,GO:0006886,GO:0061025,GO:0051260,GO:0045056,GO:0048280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144182_c0_seq2,ER to Golgi vesicle-mediated transport [GO:0006888]; Golgi vesicle docking [GO:0048211]; inter-Golgi cisterna vesicle-mediated transport [GO:0048219]; intracellular protein transport [GO:0006886]; membrane fusion [GO:0061025]; protein homooligomerization [GO:0051260]; transcytosis [GO:0045056]; vesicle fusion with Golgi apparatus [GO:0048280],0.04682,0.047261,GO:0006888,GO:0048211,GO:0048219,GO:0006886,GO:0061025,GO:0051260,GO:0045056,GO:0048280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144183_c0_seq3,defense response to virus [GO:0051607],0.123344,0.127029,GO:0051607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144191_c0_seq11,cerebellar cortex development [GO:0021695]; glycolytic process [GO:0006096]; hippocampus development [GO:0021766]; olfactory bulb mitral cell layer development [GO:0061034]; pyramidal neuron development [GO:0021860]; striatum development [GO:0021756]; tangential migration from the subventricular zone to the olfactory bulb [GO:0022028]; thalamus development [GO:0021794]; tricarboxylic acid cycle [GO:0006099],0.279959,0.210548,GO:0021695,GO:0006096,GO:0021766,GO:0061034,GO:0021860,GO:0021756,GO:0022028,GO:0021794,GO:0006099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144191_c0_seq12,glycolytic process [GO:0006096]; tricarboxylic acid cycle [GO:0006099],0.279959,0.210548,GO:0006096,GO:0006099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144191_c0_seq2,cerebellar cortex development [GO:0021695]; glycolytic process [GO:0006096]; hippocampus development [GO:0021766]; olfactory bulb mitral cell layer development [GO:0061034]; pyramidal neuron development [GO:0021860]; striatum development [GO:0021756]; tangential migration from the subventricular zone to the olfactory bulb [GO:0022028]; thalamus development [GO:0021794]; tricarboxylic acid cycle [GO:0006099],0.132699,0.09411,GO:0021695,GO:0006096,GO:0021766,GO:0061034,GO:0021860,GO:0021756,GO:0022028,GO:0021794,GO:0006099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144191_c0_seq4,glycolytic process [GO:0006096]; tricarboxylic acid cycle [GO:0006099],0.279959,0.210548,GO:0006096,GO:0006099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144191_c0_seq5,acetyl-CoA biosynthetic process from pyruvate [GO:0006086]; glycolytic process [GO:0006096]; pseudohyphal growth [GO:0007124],0.132699,0.09411,GO:0006086,GO:0006096,GO:0007124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144191_c0_seq6,cerebellar cortex development [GO:0021695]; glycolytic process [GO:0006096]; hippocampus development [GO:0021766]; olfactory bulb mitral cell layer development [GO:0061034]; pyramidal neuron development [GO:0021860]; striatum development [GO:0021756]; tangential migration from the subventricular zone to the olfactory bulb [GO:0022028]; thalamus development [GO:0021794]; tricarboxylic acid cycle [GO:0006099],0.279959,0.210548,GO:0021695,GO:0006096,GO:0021766,GO:0061034,GO:0021860,GO:0021756,GO:0022028,GO:0021794,GO:0006099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144191_c0_seq8,cerebellar cortex development [GO:0021695]; glycolytic process [GO:0006096]; hippocampus development [GO:0021766]; olfactory bulb mitral cell layer development [GO:0061034]; pyramidal neuron development [GO:0021860]; striatum development [GO:0021756]; tangential migration from the subventricular zone to the olfactory bulb [GO:0022028]; thalamus development [GO:0021794]; tricarboxylic acid cycle [GO:0006099],0.279959,0.210548,GO:0021695,GO:0006096,GO:0021766,GO:0061034,GO:0021860,GO:0021756,GO:0022028,GO:0021794,GO:0006099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144191_c0_seq9,glycolytic process [GO:0006096]; tricarboxylic acid cycle [GO:0006099],0.279959,0.210548,GO:0006096,GO:0006099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144196_c0_seq2,angiogenesis [GO:0001525]; negative regulation of non-canonical Wnt signaling pathway [GO:2000051]; protein autoubiquitination [GO:0051865]; protein homooligomerization [GO:0051260]; protein ubiquitination [GO:0016567]; sprouting angiogenesis [GO:0002040]; ubiquitin-dependent protein catabolic process [GO:0006511],0.000373,0.003324,GO:0001525,GO:2000051,GO:0051865,GO:0051260,GO:0016567,GO:0002040,GO:0006511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144196_c0_seq8,angiogenesis [GO:0001525]; negative regulation of non-canonical Wnt signaling pathway [GO:2000051]; protein autoubiquitination [GO:0051865]; protein homooligomerization [GO:0051260]; protein ubiquitination [GO:0016567]; sprouting angiogenesis [GO:0002040]; ubiquitin-dependent protein catabolic process [GO:0006511],0.000373,0.003324,GO:0001525,GO:2000051,GO:0051865,GO:0051260,GO:0016567,GO:0002040,GO:0006511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144201_c0_seq2,nuclear membrane organization [GO:0071763],0.015883,0.013336,GO:0071763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144205_c1_seq1,innate immune response [GO:0045087]; protein import into nucleus [GO:0006606]; signal transduction [GO:0007165],0.026505,0.025474,GO:0045087,GO:0006606,GO:0007165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144205_c1_seq3,neurogenesis [GO:0022008]; phagocytosis [GO:0006909]; positive regulation of NFAT protein import into nucleus [GO:0051533]; protein export from nucleus [GO:0006611]; protein import into nucleus [GO:0006606],0.007574,0.006481,GO:0022008,GO:0006909,GO:0051533,GO:0006611,GO:0006606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144206_c0_seq2,fatty acid beta-oxidation [GO:0006635]; protein homotetramerization [GO:0051289],0.049342,0.022899,GO:0006635,GO:0051289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144207_c1_seq2,"regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]",0.008854,0.012135,GO:0006355,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144207_c1_seq3,"ATP-dependent chromatin remodeling [GO:0043044]; chromatin remodeling [GO:0006338]; negative regulation of transcription, DNA-templated [GO:0045892]; neurogenesis [GO:0022008]; nucleosome disassembly [GO:0006337]",0.008854,0.012135,GO:0043044,GO:0006338,GO:0045892,GO:0022008,GO:0006337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144210_c0_seq3,microtubule-based movement [GO:0007018],0.158708,0.154841,GO:0007018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144210_c0_seq4,microtubule-based movement [GO:0007018],0.017601,0.016109,GO:0007018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144216_c1_seq1,,0.14812,0.04167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144216_c1_seq11,,0.14812,0.04167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144216_c1_seq12,,0.14029,0.034234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144216_c1_seq14,protein dephosphorylation [GO:0006470],0.121631,0.012886,GO:0006470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144216_c1_seq15,,0.121631,0.012886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144216_c1_seq15,,0.013605,0.015943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144216_c1_seq16,protein dephosphorylation [GO:0006470],0.14553,0.038446,GO:0006470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144216_c1_seq17,,0.14553,0.038446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144216_c1_seq3,protein dephosphorylation [GO:0006470],0.121631,0.012886,GO:0006470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144216_c1_seq4,,0.116391,0.008675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144216_c1_seq5,protein dephosphorylation [GO:0006470],0.121631,0.012886,GO:0006470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144216_c1_seq7,,0.121631,0.012886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144216_c1_seq9,,0.121631,0.012886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144216_c1_seq9,,0.013605,0.015943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp144220_c0_seq2,regulation of translation [GO:0006417],0.011591,0.010536,GO:0006417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
